date,open,high,low,close,volume
2018-03-01,1368.0527515188164,1373.5267353722368,1355.040770608995,1362.9825439453125,1718124
2018-03-05,1368.0526574095225,1397.060355245742,1360.851177596184,1393.5606689453125,2858168
2018-03-06,1400.8068947018803,1403.0503394403524,1359.594771038871,1365.270751953125,1906764
2018-03-07,1377.4751607504093,1386.0002513218287,1354.367678412088,1358.3834228515625,1917772
2018-03-08,1370.6999149162496,1370.6999149162496,1340.4583216198334,1347.8392333984375,1951826
2018-03-09,1348.3104161325764,1374.424093464838,1335.836840290994,1361.3673095703125,1872436
2018-03-12,1365.3607256939626,1383.7120633031886,1361.9955579507143,1369.4661865234375,2091340
2018-03-13,1312.370375317563,1319.0109942391612,1288.6347717034018,1295.275390625,88067154
2018-03-14,1298.0345360525423,1311.540115808784,1290.0030485306986,1295.3199462890625,3668668
2018-03-15,1298.9546366514153,1302.3422604622056,1281.276334118418,1287.602783203125,2348906
2018-03-16,1287.1988892385082,1288.6346719783116,1258.5725121515195,1267.8603515625,7197482
2018-03-19,1269.3409034462204,1277.8659925821264,1265.302703329212,1270.23828125,3489940
2018-03-20,1265.302891679576,1289.1731229047482,1264.8542027108954,1285.4266357421875,4024984
2018-03-21,1288.8592104662682,1294.1537628130325,1278.7637075122243,1281.7923583984375,3907678
2018-03-22,1283.228192717977,1290.4072173282066,1266.4472665088545,1270.395751953125,2326094
2018-03-23,1257.2262525229266,1271.6292095115016,1255.453953340391,1264.4725341796875,3654122
2018-03-26,1264.8544093339544,1268.6233534692744,1248.05102662055,1263.95703125,2964210
2018-03-27,1267.546349597344,1284.5965305830782,1266.6714280080332,1277.7315673828125,2494574
2018-03-28,1272.4371944865572,1289.98097962677,1267.546527807174,1278.38232421875,6865654
2018-04-02,1274.2764504495162,1307.479428383764,1274.2764504495162,1305.527587890625,1662988
2018-04-03,1297.653499087452,1314.6138556315798,1297.653499087452,1306.245849609375,1937290
2018-04-04,1314.4119478409502,1316.453504666509,1297.6085669718964,1306.0887451171875,2841820
2018-04-05,1313.11067362327,1329.801880719357,1310.3288240311224,1327.199462890625,1809424
2018-04-06,1325.427217123788,1328.1193509432676,1313.11072680831,1323.76708984375,1129018
2018-04-09,1319.0109384685843,1329.6897578249166,1307.928342857983,1311.921630859375,1235866
2018-04-10,1312.7292612648882,1326.8854197849805,1312.7292612648882,1318.0687255859375,1184532
2018-04-11,1323.9015564985932,1357.283967959392,1321.6581119234538,1352.4156494140625,3124416
2018-04-12,1350.5542927376164,1413.3707714695986,1349.6344581046776,1408.54736328125,6114360
2018-04-13,1413.3701346950434,1454.1111115974318,1405.3386466358008,1414.850830078125,8179118
2018-04-16,1398.115143788428,1435.782569351232,1395.7595261681167,1430.263671875,6270274
2018-04-17,1430.2631733833728,1433.53862436533,1412.1137287145116,1420.818359375,3301724
2018-04-18,1420.5494015537024,1432.8658929339567,1411.5083618456229,1417.4534912109375,2433066
2018-04-19,1426.78611104139,1443.5222326941214,1420.4372054919495,1431.8338623046875,4820952
2018-04-20,1458.2393470783595,1535.570945193788,1453.7524567796572,1526.6419677734375,18465662
2018-04-23,1536.3110033570097,1596.3904114525506,1520.8536905502156,1529.423583984375,15185910
2018-04-24,1530.0295028953053,1544.9034995533805,1499.7429951400463,1519.1038818359375,8314336
2018-04-25,1518.8122513744058,1562.7837729799276,1509.8609278133526,1557.06298828125,8196574
2018-04-26,1555.6045627894437,1597.332634418927,1555.6045627894437,1588.0223388671875,12135034
2018-04-27,1581.628681161088,1590.153771924793,1534.516337466928,1548.8519287109375,4501330
2018-04-30,1548.851964221356,1592.3972533713884,1542.4133428281289,1584.814453125,3458558
2018-05-02,1584.096749342308,1584.8594988467428,1557.5343785130794,1570.299560546875,3158046
2018-05-03,1574.8086577769263,1582.0773975929026,1557.1302456343344,1562.267822265625,3761550
2018-05-04,1566.8220434207335,1569.0654885000874,1556.9508850715767,1561.7742919921875,2347244
2018-05-07,1565.9243755321695,1565.9243755321695,1530.4330371290473,1534.9423828125,3484426
2018-05-08,1541.111964114216,1564.3540743787491,1524.061783467036,1544.0284423828125,2992820
2018-05-09,1543.5796806320443,1568.0556843945285,1543.5796806320443,1565.6103515625,2615050
2018-05-10,1571.7352879456876,1575.4145162520913,1543.5800500195512,1548.5380859375,3858678
2018-05-11,1549.8615642006912,1563.681207686593,1544.611924666025,1551.095458984375,2627876
