date,open,high,low,close,volume
2018-03-01,2248.9224348531184,2255.6670345810458,2219.5984713093967,2230.358154296875,105070
2018-03-05,2215.989431305177,2228.373255144705,2206.69594622983,2211.68115234375,157468
2018-03-06,2208.319902023981,2226.320259211829,2159.61948021888,2176.83056640625,156356
2018-03-07,2176.740319692407,2217.342729800659,2156.439114638281,2203.67333984375,253844
2018-03-08,2213.057139275472,2218.470794493351,2175.4999062014363,2187.297119140625,268074
2018-03-09,2196.590620104506,2201.5531374224665,2176.402197379167,2184.319580078125,377004
2018-03-12,2199.297319379172,2208.3200776125223,2174.823087671209,2195.597900390625,146012
2018-03-13,2192.778170601236,2208.3199589358287,2180.056214345209,2197.01904296875,218066
2018-03-14,2188.131668398448,2190.2745734909468,2168.1688156946425,2176.176513671875,208792
2018-03-15,2184.8607218167463,2208.77102911724,2171.0558588283307,2196.251953125,606398
2018-03-16,2197.0187197927307,2208.3196340974728,2183.5070539390745,2192.800537109375,303842
2018-03-19,2193.432741081494,2197.0193759429567,2166.8156016895136,2172.477294921875,223656
2018-03-20,2174.4852688332435,2181.2523391719365,2168.1693365171304,2176.763427734375,323252
2018-03-21,2174.484631480966,2190.7255955335213,2174.484631480966,2181.003662109375,404664
2018-03-22,2190.274340539776,2197.0414085332045,2174.71008415489,2182.6953125,177046
2018-03-23,2170.4243092161782,2197.04144375032,2160.950413873518,2183.349365234375,273344
2018-03-26,2183.530159465714,2197.041829259565,2183.0340839435944,2191.628173828125,192504
2018-03-27,2199.297231436942,2249.260753156253,2194.267087979424,2239.809326171875,485252
2018-03-28,2239.8090496207424,2257.493740980289,2212.470272868162,2242.42578125,526032
2018-04-02,2254.786666581256,2308.78794796937,2244.139770717845,2303.983154296875,291716
2018-04-03,2308.9234432073104,2309.3745810430287,2275.809970122001,2300.712646484375,214838
2018-04-04,2281.4044055129016,2293.9459512685794,2251.629303522818,2266.697265625,268380
2018-04-05,2266.9680127781626,2289.389655166673,2260.652081996293,2286.29931640625,204054
2018-04-06,2296.2693494798045,2345.8945164756224,2278.2463029898195,2336.104736328125,272780
2018-04-09,2337.796464956795,2349.074911815907,2317.2921604540625,2329.1796875,125078
2018-04-10,2329.676236031309,2335.766597996147,2282.757892005892,2316.2548828125,148514
2018-04-11,2318.8038101786774,2328.480806922724,2303.510278356486,2316.751220703125,87602
2018-04-12,2315.6909596400137,2347.270614262028,2305.314787407066,2329.157470703125,223378
2018-04-13,2354.939803579492,2362.225636501564,2327.239980980796,2349.93212890625,293690
2018-04-16,2351.736785447852,2408.1741824884216,2339.533592999408,2396.6025390625,191334
2018-04-17,2407.722834425944,2445.3703781379936,2397.4594477886585,2410.023681640625,392794
2018-04-18,2421.7080311846494,2430.911199467295,2400.504551775991,2418.84326171875,129790
2018-04-19,2421.256829811382,2444.828782365443,2411.8505616257235,2434.24951171875,129052
2018-04-20,2434.339783230964,2436.57300365053,2390.804981696162,2401.113525390625,88072
2018-04-23,2413.5878469746604,2420.2646000085574,2393.0386030446007,2396.918212890625,181690
2018-04-24,2404.565057584038,2410.4750082548,2368.970320581679,2389.767822265625,116198
2018-04-25,2391.031109820001,2459.829646470482,2380.767721565585,2425.001708984375,190562
2018-04-26,2427.1218412312605,2441.580722451377,2411.377172971901,2424.144287109375,184850
2018-04-27,2431.6337452931143,2479.3867451824485,2426.3780318110307,2463.5517578125,176864
2018-04-30,2464.566169847686,2497.702334324328,2463.2127562453534,2487.21337890625,129498
2018-05-02,2501.559635424214,2510.807962299993,2440.114565824458,2447.445556640625,144158
2018-05-03,2463.213118554605,2463.213118554605,2400.0538078224354,2407.768310546875,152102
2018-05-04,2413.5875989892866,2448.437999367216,2391.4818434097583,2429.15185546875,225300
2018-05-07,2429.152173586222,2481.2810730595443,2429.152173586222,2468.942626953125,151632
2018-05-08,2476.7470050882694,2481.2583839682115,2428.588035544886,2456.310546875,107506
2018-05-09,2444.716446992082,2459.852036457464,2431.2274669176736,2436.821533203125,125672
2018-05-10,2436.3476686439853,2447.941780069134,2411.5575538573803,2430.03173828125,200292
