date,open,high,low,close,volume
2018-03-01,1617.0920200582707,1647.7524803774184,1610.168690308786,1641.17529296875,1238390
2018-03-05,1641.8180904338244,1641.8180904338244,1603.245255779054,1619.0205078125,743779
2018-03-06,1636.8729521405369,1653.5383716455815,1609.7730374267185,1619.8118896484375,944176
2018-03-07,1623.0262073842905,1630.592441455682,1588.4095606698174,1600.624267578125,644577
2018-03-08,1617.0423452954658,1619.9601063871255,1576.7386800220677,1610.218017578125,663196
2018-03-09,1617.0920090064308,1648.939277343089,1598.7451370023696,1636.0816650390625,839718
2018-03-12,1644.7853861329004,1663.478401138195,1636.922509699966,1647.0107421875,486187
2018-03-13,1647.2577935218408,1680.2424871259827,1645.3785800580483,1662.291259765625,820802
2018-03-14,1653.6867152221132,1702.0511415065462,1649.9777886778052,1691.369384765625,848659
2018-03-15,1696.3146301601178,1720.8430461444173,1695.2267025140295,1707.342529296875,739187
2018-03-16,1693.2486082400749,1705.7600780025248,1662.6376492757784,1669.41259765625,1017699
2018-03-19,1680.2922219920545,1680.2922219920545,1609.1797079842595,1613.9765625,848984
2018-03-20,1609.179531520479,1644.8841054610318,1597.50872817373,1639.147705078125,1318758
2018-03-21,1656.1594558853208,1693.2487240822152,1647.2580315180662,1685.88037109375,1131098
2018-03-22,1689.2925290966286,1701.1610948748253,1671.6380616482204,1677.0283203125,1153716
2018-03-23,1636.873010010591,1676.4348954489135,1636.873010010591,1666.8411865234375,1088426
2018-03-26,1680.292150968855,1728.8543396816765,1667.5334191666514,1722.5244140625,1288984
2018-03-27,1730.8324397327533,1778.3067009368517,1730.6346786043855,1753.0364990234375,1670239
2018-03-28,1757.5366320045136,1773.3613850219997,1741.514117867623,1748.190185546875,986960
2018-04-02,1749.6243183048214,1805.010955854324,1749.6243183048214,1798.6810302734375,633203
2018-04-03,1800.065625479164,1819.8465664184955,1781.8671356683226,1814.1595458984373,1049457
2018-04-04,1819.8467041740496,1849.1224748336697,1816.582800378682,1829.9349365234373,1793441
2018-04-05,1845.56193899097,1901.0474586692808,1845.56193899097,1894.61865234375,1385959
2018-04-06,1897.9814331657155,1922.213087731927,1887.9425806987692,1916.377685546875,1612001
2018-04-09,1921.3228821143923,1946.1974409529405,1909.1081745137408,1922.954833984375,1131792
2018-04-10,1928.641853488756,1931.0649706011056,1892.690015392175,1904.9542236328125,1013811
2018-04-11,1904.904647399052,1933.5870122872,1870.6836430929536,1903.5694580078125,1188976
2018-04-12,1902.6793779086488,1920.828368230931,1890.11852790466,1908.218017578125,535354
2018-04-13,1909.8498597308885,1927.504325483868,1886.7061345393315,1893.3822021484373,592886
2018-04-16,1892.9867503300568,1928.641948491644,1876.7664736063016,1922.015380859375,772723
2018-04-17,1938.4335101259685,1938.4335101259685,1896.9924108925536,1913.855712890625,696203
2018-04-18,1924.6856372493587,1929.1858498024292,1900.2562224182857,1905.745361328125,462905
2018-04-19,1913.806145930324,1914.300669482244,1887.250255338879,1892.3438720703125,632589
2018-04-20,1886.9041140253605,1886.9041140253605,1829.8855243113203,1859.80419921875,1226196
