date,open,high,low,close,volume,dividends,stock splits
2018-03-20,506.1269244161941,515.5567770797339,506.1269244161941,513.1552734375,8553766,0.0,0.0
2018-03-21,515.5568173263517,517.980375014638,512.1197503615498,514.4552001953125,7692994,0.0,0.0
2018-03-22,513.1332845642502,518.8396400642681,509.07935484106,511.7232360839844,6813168,0.0,0.0
2018-03-23,505.4218929806328,517.2312490492329,503.37287454840816,514.4992065429688,12008084,0.0,0.0
2018-03-26,514.1908281356148,514.1908281356148,504.10000435342727,509.0572814941406,8930722,0.0,0.0
2018-03-27,511.15038152790567,511.7232439886824,506.7879666517129,508.5065002441406,3802088,0.0,0.0
2018-03-28,507.0743883258917,507.0743883258917,496.278539953974,498.7241516113281,12558322,0.0,0.0
2018-04-02,502.7780224706413,506.5455743039735,494.0973016179125,501.08154296875,8072702,0.0,0.0
2018-04-03,500.0019860427764,503.9017539067192,497.0937274345034,502.5357055664063,4077168,0.0,0.0
2018-04-04,504.0999193653993,504.3422966118197,493.52439658150985,495.3750915527344,4813302,0.0,0.0
2018-04-05,502.13901067424274,507.3166098340952,497.5342199985707,505.6641845703125,7763544,0.0,0.0
2018-04-06,503.6593275637149,504.9812680560081,494.44979804275954,496.6089782714844,5937742,0.0,0.0
2018-04-09,495.7276557776469,496.0801947377128,487.5977437388508,489.6687622070313,7202882,0.0,0.0
2018-04-10,489.9993250720072,495.50741101031656,487.0910664545601,490.6162414550781,8926058,0.0,0.0
2018-04-11,492.64317400836666,498.5919064315446,491.9822037391247,495.397216796875,9025574,0.0,0.0
2018-04-12,497.6885665737953,516.7685968234629,495.7277095940274,512.2960205078125,17044366,0.0,0.0
2018-04-13,517.3194107487737,522.5631191114473,506.8540478822632,516.1957397460938,21227038,0.0,0.0
2018-04-16,485.5928724916715,502.3374543017292,485.5928724916715,499.3410339355469,24745084,0.0,0.0
2018-04-17,496.6090122816713,496.78528178402814,491.3212499503669,495.8158264160156,10397940,0.0,0.0
2018-04-18,494.78027635337065,500.02398432524745,490.81445493109504,496.1462707519531,10430380,0.0,0.0
2018-04-19,495.2870840371983,502.2493261294824,494.8904910944908,499.1867980957031,8525542,0.0,0.0
2018-04-20,501.896717241245,526.0000762635633,500.99336976361536,519.2802124023438,24272692,0.0,0.0
2018-04-23,514.6756004694112,535.1216282323418,509.0573522622322,523.3563232421875,21830638,0.0,0.0
2018-04-24,522.1665360494939,527.1899210783298,506.78794967284085,508.726806640625,8526216,0.0,0.0
2018-04-25,507.625235558835,515.9975267703088,504.6288150829769,511.30462646484375,11594178,0.0,0.0
2018-04-26,517.3194235047799,520.6903828060409,511.1503673471421,518.3989868164062,11302084,0.0,0.0
2018-04-27,519.9632965083069,525.0747893431204,517.4075231959501,522.254638671875,7663370,0.0,0.0
2018-04-30,520.7123124551877,532.2792911864584,520.2496655798731,528.5558471679688,5511678,0.0,0.0
2018-05-02,528.2915042507923,529.4812291961151,520.4039151013529,527.476318359375,10295042,0.0,0.0
2018-05-03,527.5644007452942,530.8471980103365,518.2447098238047,521.0869140625,5332230,0.0,0.0
2018-05-04,522.1664369588665,522.6070837411102,508.9470334915534,516.9227294921875,6023368,0.0,0.0
2018-05-07,520.5140853069238,524.3697451980862,517.9803659498742,521.2852172851562,4638960,0.0,0.0
2018-05-08,519.0378016325997,519.0378016325997,511.6129148812486,513.5958251953125,5718556,0.0,0.0
2018-05-09,514.4551251338061,518.5972157001421,512.4722145872518,515.8651733398438,3783504,0.0,0.0
2018-05-10,518.2006505678778,521.2851782498294,512.406134235947,514.6754760742188,3182862,0.0,0.0
2018-05-11,516.5703784812943,521.3733866230654,513.8163353771116,520.2938232421875,3311706,0.0,0.0
2018-05-14,521.8800452857689,525.0306807752147,515.5567742400345,524.061279296875,4432094,0.0,0.0
2018-05-15,523.5326118942942,532.301496645021,523.5326118942942,526.3748168945312,5611974,0.0,0.0
2018-05-16,523.1578704682055,527.8948231803835,521.9460918674158,524.3475952148438,6205004,0.0,0.0
2018-05-17,527.0135509498812,527.6524672674345,517.1210522159838,521.2410888671875,9519598,0.0,0.0
2018-05-18,521.2851831684097,522.8495008806887,516.8787150097588,521.373291015625,7139660,0.0,0.0
2018-05-21,519.765034816398,523.6647488413511,515.5568357098149,519.7429809570312,8475320,0.0,0.0
2018-05-22,517.760040905851,527.894918302306,517.2753401361741,526.0662231445312,5636804,0.0,0.0
2018-05-23,526.5730202774351,532.1472140534153,520.6242874123762,522.1224975585938,9538442,0.0,0.0
2018-05-24,527.8949079583845,540.9160434394269,527.8949079583845,538.02978515625,9740570,0.0,0.0
2018-05-25,542.0396530135054,550.213673198646,537.9416697821387,541.2465209960938,8901438,0.0,0.0
2018-05-28,542.4361857450948,543.1412098345515,531.4200162539272,535.1214599609375,5739794,0.0,0.0
2018-05-29,534.9673386256895,540.4754243419875,531.5082177639347,536.135009765625,3388934,0.0,0.0
2018-05-30,536.2672738011934,541.4448748424128,531.2438884159868,533.9318237304688,6323066,0.0,0.0
2018-05-31,533.9317735280135,547.2833947714903,533.2928571032176,542.788818359375,19720340,0.0,0.0
2018-06-01,542.1719105491367,549.1561525639864,536.3553396883603,537.9417114257812,4998356,0.0,0.0
2018-06-04,538.0738367565642,547.724013152549,534.0639613361942,546.1376953125,4270156,0.0,0.0
2018-06-05,547.2834376024564,547.2834376024564,536.2672653479787,537.9637451171875,4710862,0.0,0.0
2018-06-06,539.8805182785983,547.0851375638986,537.6112299524204,545.2784423828125,4038184,0.0,0.0
2018-06-07,545.520736798092,554.333672772213,545.520736798092,551.8880615234375,6676226,0.0,0.0
2018-06-08,549.9273051723786,556.0963614804022,549.0680652740077,555.2371215820312,6459878,0.0,0.0
2018-06-11,557.6606313153699,559.621488242465,553.0338394834439,556.2725830078125,5171290,0.0,0.0
2018-06-12,557.7487055187809,560.1722629988151,551.0067877401825,554.5540161132812,7839820,0.0,0.0
2018-06-13,558.2114584543124,565.7905628582607,558.2114584543124,561.7366333007812,5766928,0.0,0.0
2018-06-14,556.4958895181409,556.4958895181409,548.1018065985731,550.5889282226562,7598848,5.0,0.0
2018-06-15,549.3897551924543,573.5948818359375,548.5014936642531,569.0425415039062,19957760,0.0,0.0
2018-06-18,570.2639793091114,573.4839277904128,560.64853610467,562.8914184570312,8214846,0.0,0.0
2018-06-19,560.937086251585,561.1147493784684,549.8560467326057,551.4326782226562,7545700,0.0,0.0
2018-06-20,554.4972434635702,556.2071360144747,549.833870571005,552.1211547851562,5371802,0.0,0.0
2018-06-21,553.3646427496019,558.0502434796114,548.9455638207717,553.6311645507812,5798790,0.0,0.0
2018-06-22,552.0545337894173,557.6061682804614,551.2550767366348,554.2085571289062,4343118,0.0,0.0
2018-06-25,558.3390475792522,567.954490268401,556.9400247124161,565.1342163085938,7731178,0.0,0.0
2018-06-26,563.6019850026944,570.2195447634149,562.380625303122,567.5325317382812,4483504,0.0,0.0
2018-06-27,570.2415607272522,574.4608021563785,562.0917736519216,564.0459594726562,6952142,0.0,0.0
2018-06-28,566.8441308089454,576.4817469572109,566.8219025840835,572.7510375976562,10996818,0.0,0.0
2018-06-29,576.5039350450018,584.0319294842211,569.9307783350774,580.5676879882812,9966600,0.0,0.0
2018-07-02,583.587765786691,595.1351645008873,583.587765786691,592.78125,4830144,0.0,0.0
2018-07-03,591.5378183745612,603.0852190771811,591.471187912086,601.2420654296875,8127452,0.0,0.0
2018-07-04,600.4869800103827,600.7534476074896,594.6244217981425,597.4446411132812,5025722,0.0,0.0
2018-07-05,598.2885571200853,598.3551875794788,563.2022258387501,570.263916015625,17019902,0.0,0.0
2018-07-06,573.0397235735952,578.1916296408118,563.6019447509339,570.3749389648438,11215356,0.0,0.0
2018-07-09,576.0375608812597,578.7023452800935,568.0654359074858,576.8591918945312,6644998,0.0,0.0
2018-07-10,581.1452004250231,584.2318880572152,574.8385642234144,577.9918823242188,5974488,0.0,0.0
2018-07-11,585.1645786534248,596.0679576635695,573.528318738221,586.4525146484375,11899832,0.0,0.0
2018-07-12,588.961808819022,589.4059395932186,570.4637512306988,574.8606567382812,13272240,0.0,0.0
2018-07-13,584.0319756756328,591.4045357802886,576.6371873459047,585.097900390625,19496158,0.0,0.0
2018-07-16,585.0979177288981,614.8546808694421,571.9072006434565,591.959716796875,35344680,0.0,0.0
2018-07-17,590.5606332851703,599.354443772047,583.0104105774083,589.76123046875,11161690,0.0,0.0
2018-07-18,595.0463871004532,596.6452469213165,583.5877923231063,587.3851318359375,6919016,0.0,0.0
2018-07-19,587.5850329572241,591.5378078163753,581.4116041564357,584.7869873046875,5118864,0.0,0.0
2018-07-20,588.917447108674,607.1934405674893,586.8300540123873,598.7327270507812,11705738,0.0,0.0
2018-07-23,600.5313908930035,607.5708522784869,593.4697012844504,602.2190551757812,7675702,0.0,0.0
2018-07-24,610.4133449646731,613.9663911469876,602.2413279023132,611.6347045898438,6172246,0.0,0.0
2018-07-25,612.4562969314588,619.0294536389847,606.438303654799,614.56591796875,6936922,0.0,0.0
2018-07-26,612.2564414178069,617.5193797415199,608.1037757073447,609.9025268554688,7362218,0.0,0.0
2018-07-27,609.8804223727545,616.8977110382425,607.7042247196441,609.991455078125,6493232,0.0,0.0
2018-07-30,608.459113944821,609.7915061651381,598.6882376624953,600.0206298828125,6409970,0.0,0.0
2018-07-31,598.9325662995043,608.4591495461061,593.1588663403077,606.2828979492188,7943996,0.0,0.0
2018-08-01,605.7055802867629,607.7707450444691,600.0206846088369,601.3753051757812,4675706,0.0,0.0
2018-08-02,603.8401269463129,607.0156724945512,599.6431132527798,601.1975708007812,5940742,0.0,0.0
2018-08-03,606.7714699780922,606.7714699780922,602.2413575586367,605.8388061523438,3970390,0.0,0.0
2018-08-06,606.7048354585348,610.6797840028817,598.466188322824,604.3065185546875,6178930,0.0,0.0
2018-08-07,610.2358416904287,612.8783987947854,604.3067051633317,607.548828125,7351528,0.0,0.0
2018-08-08,609.2585404247477,609.5694102411685,601.04212214463,605.2391357421875,3992358,0.0,0.0
2018-08-09,610.0802435391632,617.0974771816399,610.0802435391632,612.8782348632812,6409524,0.0,0.0
2018-08-10,615.4765340865946,616.8977310754224,609.8138659287748,615.321044921875,4779520,0.0,0.0
2018-08-13,617.341677729176,626.1576613486766,612.3229790946607,625.6691284179688,9979746,0.0,0.0
2018-08-14,627.9787170107425,632.6865468181861,623.5596372787795,625.4694213867188,6151320,0.0,0.0
2018-08-16,628.4228128969822,637.2832543097495,626.7795507299455,634.9071655273438,6626774,0.0,0.0
2018-08-17,635.5067447872719,638.504627556245,631.9981007775854,635.262451171875,6390408,0.0,0.0
2018-08-20,616.4533929065265,625.3137784167728,610.0134979518114,614.7879028320312,16101876,0.0,0.0
2018-08-21,617.341798121919,620.0065828620137,610.1246727841628,614.65478515625,8361482,0.0,0.0
2018-08-23,618.6741706770762,622.4492822713011,615.2765593992374,620.6283569335938,7717182,0.0,0.0
2018-08-24,620.2286667456675,622.6269839262819,611.1683875162274,612.1455078125,7053000,0.0,0.0
2018-08-27,614.23277373948,630.6433818362544,613.5221754444216,628.6226196289062,7012950,0.0,0.0
2018-08-28,629.422192592527,638.8377987475977,626.8906685395482,632.753173828125,6496890,0.0,0.0
2018-08-29,636.7059341570182,636.7059341570182,624.0704339853565,626.2688598632812,5646496,0.0,0.0
2018-08-30,627.467904194468,631.3540480024724,620.0731168482018,628.9779052734375,11507962,0.0,0.0
2018-08-31,632.9307122967303,645.8993625478789,631.1541893211082,640.0368041992188,10875864,0.0,0.0
2018-09-03,643.5454351788554,651.9395169155282,635.1069512117068,636.9945068359375,10976328,0.0,0.0
2018-09-04,641.3247990927899,664.8637286993812,635.9952301252598,654.781982421875,15370124,0.0,2.0
2018-09-05,659.0457045156342,660.9110321882936,644.3449858886511,648.3421630859375,8658978,0.0,0.0
2018-09-06,650.6959939501305,653.3163763912012,643.190172936454,645.8994140625,5598659,0.0,0.0
2018-09-07,652.2948242955232,653.0054768823272,642.9236761202358,650.9180297851562,6510605,0.0,0.0
2018-09-10,655.3149392872002,663.5313583836511,647.8979772483683,649.1859130859375,5629871,0.0,0.0
2018-09-11,653.671678215816,661.5327710293878,650.2074365807478,652.2504272460938,6963561,0.0,0.0
2018-09-12,661.2219186905442,663.0872462571706,653.9825653808999,659.8895263671875,4636617,0.0,0.0
2018-09-14,659.0012850647059,661.7548742648349,647.5870912814974,651.717529296875,7896514,0.0,0.0
2018-09-17,652.8721288485378,657.3134358475075,643.6341886046117,644.8333740234375,5427054,0.0,0.0
2018-09-18,648.4309126313665,648.4309126313665,636.8835128173832,638.7488403320312,7729732,0.0,0.0
2018-09-19,645.7660673193818,645.7660673193818,633.5080702820766,639.326171875,4849498,0.0,0.0
2018-09-21,634.0854699463648,637.2388417422615,614.6769772496275,626.4908447265625,14350769,0.0,0.0
2018-09-24,627.5567025736655,648.3864440258335,627.5567025736655,637.9937744140625,8637881,0.0,0.0
2018-09-25,637.9938518973806,653.7604942519627,636.8835249710016,645.0555419921875,9602273,0.0,0.0
2018-09-26,649.4968743577606,650.0742118522888,632.4422412780134,637.6385498046875,6599606,0.0,0.0
2018-09-27,641.3248292249267,649.1415199015294,637.2832500776951,643.8119506835938,14592616,0.0,0.0
2018-09-28,640.4365855124666,652.4725188215714,635.2846793014502,648.475341796875,7490031,0.0,0.0
2018-10-01,655.0929652907673,670.5487396494656,651.0957878754338,663.2205810546875,8252398,0.0,0.0
2018-10-03,660.688963334023,667.9283170173316,645.1443854258507,647.0985717773438,7792464,0.0,0.0
2018-10-04,647.0985493362471,648.2088762911823,624.0037486735945,628.1785888671875,6173037,0.0,0.0
2018-10-05,633.3305254296594,649.7633651497838,630.0439466425973,643.6343383789062,8543578,0.0,0.0
2018-10-08,644.0340198931556,647.2761962060638,629.9994983789313,634.6184692382812,7259306,0.0,0.0
2018-10-09,636.9722909642736,641.6801202199011,624.136955842765,637.5496826171875,6777212,0.0,0.0
2018-10-10,639.4594351856751,639.4594351856751,617.6970298089002,622.1827392578125,8866251,0.0,0.0
2018-10-11,608.4591076675242,615.4763949748703,589.1838229027583,598.11083984375,10985897,0.0,0.0
2018-10-12,600.8201700137353,607.6153387482351,587.5850504416733,602.9519653320312,8909221,0.0,0.0
2018-10-15,611.6568242479333,626.2243339870361,605.3501895208016,620.7171020507812,6222176,0.0,0.0
2018-10-16,630.6655759787398,634.1298170258184,612.3674133476788,617.563720703125,11588963,0.0,0.0
2018-10-17,630.6656548799485,641.1471295687204,622.9821713421707,626.5352172851562,20360697,0.0,0.0
2018-10-19,610.2357169650951,610.857510925855,602.2413625943733,607.1712036132812,10421001,0.0,0.0
2018-10-22,611.7457382430412,617.386177380244,598.510619507077,603.9734497070312,6672840,0.0,0.0
2018-10-23,600.4203582255313,605.7943293362853,580.3012140182476,584.1207275390625,9041701,0.0,0.0
2018-10-24,588.9173846219019,592.0262999253357,574.8384612909949,577.1923217773438,7058164,0.0,0.0
2018-10-25,577.3719710568702,589.3593765274983,571.3109122627274,582.5350952148438,8270469,7.0,0.0
2018-10-26,579.4371189722959,582.4901181791578,565.6089606252433,568.9312744140625,5464141,0.0,0.0
2018-10-29,569.0210725818669,584.1512461595754,567.0456058284764,578.9432373046875,7137446,0.0,0.0
2018-10-30,575.6657399355364,596.0488624146211,572.388312156296,592.2775268554688,8793411,0.0,0.0
2018-10-31,596.13881720531,622.2238070017983,595.3755398935984,616.3423461914062,11947995,0.0,0.0
2018-11-01,619.3054480152123,619.3054480152123,592.2775861405265,598.6529541015625,5860244,0.0,0.0
2018-11-02,597.9795957543167,606.8242302030021,592.7266451278333,594.6572265625,6654067,0.0,0.0
2018-11-05,595.7795776733766,600.3590219849581,589.9430030616554,598.0244140625,5799426,0.0,0.0
2018-11-06,599.7305439690234,606.105857735566,593.2205180896415,598.4285278320312,6975525,0.0,0.0
2018-11-07,604.310033926692,608.3507399484901,603.4120992551813,606.5548706054688,758956,0.0,0.0
2018-11-09,609.6975279975064,609.6975279975064,588.5960671610684,592.1878051757812,9694143,0.0,0.0
2018-11-12,598.0244133269094,607.3629546164068,594.7020445139781,596.4081420898438,7118080,0.0,0.0
2018-11-13,595.7795380307144,599.5957596382963,589.3143986991084,597.7550048828125,4137808,0.0,0.0
2018-11-14,597.7551283411949,597.7551283411949,575.1271634098543,586.5309448242188,7323026,0.0,0.0
2018-11-15,587.249171087934,598.0243852363363,580.6942601087704,589.4042358398438,5513390,0.0,0.0
2018-11-16,592.5470673460435,594.8816753951742,578.4494830963175,584.4207153320312,8583785,0.0,0.0
2018-11-19,591.7389329646312,594.4327369083245,582.9840701476279,585.1840209960938,6018930,0.0,0.0
2018-11-20,585.1839565935807,589.04506419349,574.7678829409602,575.9352416992188,5384830,0.0,0.0
2018-11-21,574.6780456997669,574.7229314609734,549.6256527228151,555.9111938476562,14359086,0.0,0.0
2018-11-22,558.7397239706567,564.0375592660097,553.8010843855404,557.392822265625,6632975,0.0,0.0
2018-11-26,557.6174028321216,563.9029452150922,538.6260635670563,558.021484375,15075209,0.0,0.0
2018-11-27,561.6580842967219,575.5760703983993,561.4784864181654,573.6904296875,12285851,0.0,0.0
2018-11-28,575.5312194058756,600.4489057064327,574.678170535371,598.3836669921875,17719890,0.0,0.0
2018-11-29,602.5139871196936,606.0159532293522,591.5591763927677,593.5795288085938,13399070,0.0,0.0
2018-11-30,593.534787752294,603.4120686377331,593.4899019821127,599.3264770507812,10445773,0.0,0.0
2018-12-03,604.4446192841185,609.6975140885736,597.979480044009,601.9303588867188,8260890,0.0,0.0
2018-12-04,603.9058519544142,618.0034349143006,602.7834338016457,615.3096313476562,7827923,0.0,0.0
2018-12-05,613.2893345770865,613.873013991961,603.8610212343934,611.8526611328125,5177288,0.0,0.0
2018-12-06,607.0936299558776,615.4893523009359,596.7224951113561,600.2693481445312,8039771,0.0,0.0
2018-12-07,603.4120583767134,615.7586592735584,597.665254946132,613.1097412109375,5553948,0.0,0.0
2018-12-10,601.526331211584,614.0075876238405,597.30602818649,600.8977661132812,5121196,0.0,0.0
2018-12-11,600.8978181475728,612.3015980137509,593.1755480529248,605.6568603515625,7120933,0.0,0.0
2018-12-12,607.991404981673,611.1791161802998,602.1548309529101,609.24853515625,6926183,0.0,0.0
2018-12-13,612.391404395546,628.5542273854578,610.5955351744446,626.5338745117188,7521474,0.0,0.0
2018-12-14,626.2644789299981,640.8559157419478,623.5257894433321,633.9866943359375,9560576,0.0,0.0
2018-12-17,639.1945453337858,639.1945453337858,622.0440211654164,623.525634765625,4778465,0.0,0.0
2018-12-18,616.4321161573217,616.4321161573217,605.7017864954337,607.5425415039062,8021298,0.0,0.0
2018-12-19,603.0079326658449,603.0079326658449,593.6245057105348,596.9917602539062,8295459,0.0,0.0
2018-12-20,592.6368569634384,603.0079909991825,589.4043142113246,598.96728515625,11705260,0.0,0.0
2018-12-21,592.1878807908427,592.1878807908427,577.7760411277084,580.245361328125,12802132,0.0,0.0
2018-12-24,589.9431832288557,591.5594549615149,581.5025739057796,582.7597045898438,8379825,0.0,0.0
2018-12-26,580.9637376014192,580.9637376014192,572.2986460225341,578.3148193359375,6178552,0.0,0.0
2018-12-27,586.1268036060925,595.5551168008285,582.7595488936867,589.763427734375,15333902,0.0,0.0
2018-12-28,595.6448191136864,595.779531208758,586.6205884943214,589.8980712890625,4736598,0.0,0.0
2018-12-31,592.6368511547124,594.4327204006358,588.8655147771574,591.6940307617188,3373319,0.0,0.0
2019-01-01,593.4898768306098,598.2938049536193,587.3839325940364,597.17138671875,2943390,0.0,0.0
2019-01-02,598.0244330380784,605.2079097112085,594.477580469605,600.7631225585938,7416655,0.0,0.0
2019-01-03,603.4119967301976,607.9016693249164,595.4203575893689,600.8529052734375,6827249,0.0,0.0
2019-01-04,603.187437924969,605.1180188223184,584.5552989790172,593.5795288085938,7889310,0.0,0.0
2019-01-07,597.1265272305205,604.8487431040516,593.9837560345704,603.1427001953125,8046340,0.0,0.0
2019-01-08,606.0609117873871,608.3057480746168,600.3141089698497,601.6610107421875,8621545,0.0,0.0
2019-01-09,616.1626773769362,619.3952197203683,596.2285201109087,607.093505859375,18130292,0.0,0.0
2019-01-10,612.0322759745809,612.3914717805573,603.9059778160292,610.3262329101562,9572493,0.0,0.0
2019-01-11,610.7751081172968,615.5341503977688,603.8610009372713,613.73828125,12281903,0.0,0.0
2019-01-14,634.8398209380405,637.7132228850154,624.9176536511156,630.2603759765625,19312937,0.0,0.0
2019-01-15,635.0193119481104,655.4922083151961,635.0193119481104,652.439208984375,19671304,0.0,0.0
2019-01-16,655.4023687521891,662.496017934825,654.1452386157379,661.5980834960938,9658944,0.0,0.0
2019-01-17,660.7002558674349,663.5736574970083,654.6840831942355,658.5003051757812,6903771,0.0,0.0
2019-01-18,655.4922880438481,661.0594937801313,652.169918910455,656.3453369140625,5902151,0.0,0.0
2019-01-21,662.8553591482491,674.3489115260592,659.0840227165479,668.9613037109375,8129422,0.0,0.0
2019-01-22,665.5940028647668,672.5529958120882,659.0839772043694,669.2755126953125,6723375,0.0,0.0
2019-01-23,666.5816095454007,666.8060931553783,654.7738045439178,656.9737548828125,7212099,0.0,0.0
2019-01-24,657.380149335972,664.603115097584,650.9697892652835,660.9013671875,7429783,4.0,0.0
2019-01-25,657.2897752258181,666.2282159151714,653.9040105869487,659.4114990234375,5543112,0.0,0.0
2019-01-28,659.998434357506,661.4430053311434,649.163986734674,657.2446899414062,7944693,0.0,0.0
2019-01-29,655.0326733028596,661.6687507070875,646.9068372453465,657.1995849609375,6760819,0.0,0.0
2019-01-30,657.1994788475224,663.4292524216261,651.0599151765651,655.3937377929688,5763026,0.0,0.0
2019-01-31,655.4840515879197,678.3266666067352,655.4840515879197,676.7466430664062,13825233,0.0,0.0
2019-02-01,678.3717543709814,688.4387828781005,672.1871132495027,683.5181274414062,6276585,0.0,0.0
2019-02-04,683.4730550666445,688.4388434455964,676.4306752960463,682.4799194335938,3945391,0.0,0.0
2019-02-05,674.4444688813276,686.1366564381922,674.4444688813276,681.531982421875,4694366,0.0,0.0
2019-02-06,682.1639459271336,692.4566939432892,681.0804900664559,689.1611938476562,5880482,0.0,0.0
2019-02-07,688.9354747066284,694.7138692133753,687.0846007981226,689.793212890625,3961797,0.0,0.0
2019-02-08,686.1817180742186,697.241883924757,681.5770996404092,686.9943237304688,5915169,0.0,0.0
2019-02-11,692.4115195044765,694.0818081545307,685.2788193681806,688.709716796875,5500216,0.0,0.0
2019-02-12,686.4976511754701,686.4976511754701,669.0271267898908,677.5592651367188,7310690,0.0,0.0
2019-02-14,678.0558165915174,679.8615577808424,665.6413459149085,668.1693725585938,4610535,0.0,0.0
2019-02-15,670.2008703790844,673.9929381186035,661.4430140800847,669.8848876953125,5586389,0.0,0.0
2019-02-18,670.2459864161127,675.0312448140219,664.5127799901873,669.072265625,5346825,0.0,0.0
2019-02-19,667.31169371595,668.6208672158081,651.2406067255431,653.94921875,9401334,0.0,0.0
2019-02-20,656.3870078757351,670.8329392732754,655.5292696776352,668.75634765625,5210675,0.0,0.0
2019-02-21,666.3185608202485,666.3185608202485,656.4772483805688,662.2105102539062,7202786,0.0,0.0
2019-02-22,661.3527143100471,666.4990877499386,657.289796611214,663.5647583007812,3750833,0.0,0.0
2019-02-25,664.1065069614828,684.3759644225447,664.1065069614828,681.5770874023438,6547552,0.0,0.0
2019-02-26,675.8889587482419,679.5004414134354,668.2597457035021,670.3814697265625,8319610,0.0,0.0
2019-02-27,672.6386209881576,673.9026619159762,661.5784557437215,663.8356323242188,5936354,0.0,0.0
2019-02-28,666.9505581641926,670.2911905804842,661.1721639788855,662.9779052734375,8559921,0.0,0.0
2019-03-01,664.0613882926692,671.1940887412734,664.0613882926692,669.8397827148438,3998826,0.0,0.0
2019-03-05,668.5758104552182,670.3815520094523,659.3213849897678,661.3528442382812,4826505,0.0,0.0
2019-03-06,664.6031569931594,664.6031569931594,656.3870549641372,661.3528442382812,6076668,0.0,0.0
2019-03-07,662.7070563292135,663.1584916536884,650.5634350794674,652.7303466796875,5951551,0.0,0.0
2019-03-08,652.7303744596701,652.7303744596701,641.625076026319,643.159912109375,7193994,0.0,0.0
2019-03-11,644.0176830639896,648.7126218986847,640.4965202681105,642.1668090820312,9932198,0.0,0.0
2019-03-12,640.1353588710858,645.5074508307971,637.0655762921488,638.2844848632812,11997387,0.0,0.0
2019-03-13,641.0381714179377,648.8028370853297,637.6975389398823,639.6387329101562,11348867,0.0,0.0
2019-03-14,644.6496420781474,645.4622477033392,637.6072620516051,639.5484008789062,6415187,0.0,0.0
2019-03-15,642.8439592097767,653.4526902781965,640.677047416889,648.7577514648438,14638664,0.0,0.0
2019-03-18,651.4663098882752,653.4075038386532,636.8397942605211,641.21875,8065544,0.0,0.0
2019-03-19,643.566188964027,655.9355279031861,638.6907205130968,652.0983276367188,8917337,0.0,0.0
2019-03-20,656.6126720364167,670.2008641283476,656.5224070152813,667.17626953125,13471173,0.0,0.0
2019-03-22,672.6385106304338,673.8573637411887,661.1720444614058,670.9230346679688,8883260,0.0,0.0
2019-03-25,670.2911793871807,670.2911793871807,659.592129331514,663.8356323242188,7644966,0.0,0.0
2019-03-26,663.8356781582454,663.8356781582454,649.2542943987331,657.0641479492188,9406261,0.0,0.0
2019-03-27,659.0955571977695,661.1721486168857,656.5223979555592,658.82470703125,7387487,0.0,0.0
