date,open,high,low,close,volume
2018-02-28,797.9365940150179,803.873947658931,788.78731995535,794.3839721679688,1583674
2018-03-01,792.2912966444902,800.3699306624566,786.4513116569386,788.5926513671875,975986
2018-03-05,788.3979716921835,793.1186024510845,779.6379942289371,787.3273315429688,1262568
2018-03-06,790.8312260278414,801.2458768243945,777.7399156970403,786.110595703125,1358775
2018-03-07,784.5046373537115,798.2285780903642,778.8593305048543,793.1185913085938,1826249
2018-03-08,798.1312270021857,800.3698758793713,786.4999124832967,795.892578125,1109489
2018-03-09,798.1313316245576,805.5286226425069,793.7513426095447,797.2553100585938,1061685
2018-03-12,802.0245621789323,809.4218523389834,800.4672566949414,806.988525390625,1033715
2018-03-13,813.7045488689243,837.064488070903,807.8645640684297,829.2291870117188,2754435
2018-03-14,828.3045209763367,844.7051213948713,827.2825355052603,841.93115234375,1889040
2018-03-15,841.8337891669021,852.3944040380441,837.06444473048,849.2310791015625,2486538
2018-03-16,855.5577537313184,859.8404329168227,839.1084398226725,855.8010864257812,2538310
2018-03-19,856.2391760903523,868.065110486991,840.9578695878884,845.8245239257812,2536517
2018-03-20,843.8777774759374,856.5310774842271,837.1617714008869,848.5010986328125,1985478
2018-03-21,851.6645139047497,861.1058352546598,846.4085034274053,848.9878540039062,1859947
2018-03-22,849.7177491034527,868.2110334482013,848.9877510372125,863.8796997070312,3186401
2018-03-23,850.7883961346463,875.9976866580985,849.5717326809545,871.1796875,4132765
2018-03-26,872.542476082107,924.4696545781716,872.542476082107,914.00634765625,5918775
2018-03-27,923.1556072196992,924.1775926760924,907.4849457278832,917.2669677734376,2756923
2018-03-28,913.1789841136896,938.2909073031872,893.5176897347778,917.1696166992188,11431588
2018-04-02,917.9481780692744,923.2041877190876,901.5962338583114,918.9215087890624,2764385
2018-04-03,919.7003495916013,926.3189875308796,899.8930310276847,907.095703125,2454365
2018-04-04,914.6389690431472,914.6389690431472,877.9443858250764,880.231689453125,2930774
2018-04-05,890.597691775807,899.3576690719625,878.5770800268195,895.5130004882812,4148653
2018-04-06,897.4109593904922,920.7708975958844,883.8329834271289,915.222900390625,2819200
2018-04-09,924.6643368284084,945.8829381499376,921.7929988483554,935.0303344726562,5116819
2018-04-10,939.1182218288084,943.06025919216,927.6815846461342,936.5875854492188,2434826
2018-04-11,941.2108454915236,955.2268322069924,932.5481779593052,953.8154907226562,3452488
2018-04-12,956.0541327689288,966.5174383706247,945.444803791228,950.0194702148438,4379096
2018-04-13,959.7527868445331,968.2694310196284,954.3508129920948,960.823486328125,3311755
2018-04-16,959.7040879922154,965.446762991637,947.3427759915674,954.3507690429688,2247785
2018-04-17,958.7308070553609,972.3574378155384,948.1214779148356,970.9947509765624,2983704
2018-04-18,973.0387532529464,973.0387532529464,949.0947813899064,951.0414428710938,2621345
2018-04-19,952.4042110958616,956.7841998029962,923.8856298397748,927.3409423828124,3347181
2018-04-20,924.6642460191238,939.653563875445,921.7929083210588,931.03955078125,2201052
2018-04-23,934.3976439586986,947.2456234446112,923.3016481737282,937.2689819335938,2295872
2018-04-24,940.2375711973708,945.3962126568292,928.8009340735932,936.2955932617188,1473491
2018-04-25,936.1008138857414,942.1841308462676,929.6281408767848,935.2247924804688,1385599
2018-04-26,937.8042411784523,946.5155638627834,929.5309292427836,943.6442260742188,1859223
2018-04-27,946.0775209407216,951.9175056378866,937.9015186017324,944.130859375,1049687
2018-04-30,944.6175239470364,958.6335109710328,942.1841969919952,955.6161499023438,1083840
2018-05-02,955.7622227982235,959.1688807117716,934.7869552405712,938.777587890625,1027474
2018-05-03,939.0694960136144,951.6741411115544,925.6375435408726,933.7648315429688,1585290
2018-05-04,935.3708396427204,940.2374933349304,926.95150499224,932.5481567382812,958663
2018-05-07,936.3442864020578,954.7402634009838,931.7696194830625,943.1089477539062,1987395
2018-05-08,952.8422303527956,952.8422303527956,937.3175916930148,942.2815551757812,1979745
2018-05-09,948.9002097725022,969.0481095749236,945.1041959331898,959.4121704101562,4201827
2018-05-10,964.9601948194615,967.3448077929258,939.7995575794904,947.148193359375,3434978
2018-05-11,963.5975106619204,965.3981489138342,926.6109395456042,930.5529174804688,5712581
2018-05-14,934.3975883152174,936.3442499575408,892.5930176648433,895.46435546875,3754208
2018-05-15,900.3309141296321,919.2622084757822,885.0009553214788,906.1708984375,3154028
2018-05-16,903.2510007562944,914.44430518377,891.425007533002,906.3170166015624,1923381
2018-05-17,910.8915422179692,923.6908651128912,902.9589323927844,911.5242309570312,2895005
2018-05-18,912.010925549318,920.62487904475,905.4895975513178,914.8822631835938,2574768
2018-05-21,915.5149151225276,919.310928957412,888.4076764487854,890.8410034179688,1233987
2018-05-22,890.5977446101357,906.0250151117332,879.9397597193865,889.819091796875,2086584
2018-05-23,889.8190900748078,898.3843898189032,883.8817361444565,895.5617065429688,1938630
2018-05-24,898.3843495734462,902.0829948191378,889.5757175073206,896.7296752929688,1209456
2018-05-25,898.7250253840725,913.5683209919052,890.6950457929499,899.7470703125,1700500
2018-05-28,903.251053643258,910.6483445437548,893.0310794371651,904.1270751953124,1139544
2018-05-29,904.224195644072,905.6841916542616,887.6775741952569,890.1109008789062,999806
2018-05-30,881.8375740609131,894.4908725849659,873.2722761722628,889.23486328125,1911011
2018-05-31,894.1990203127533,899.3576616855306,866.4104377774343,876.0950317382812,4903734
2018-06-01,883.297784423828,888.0184154867133,874.0511409505208,875.997802734375,1392273
2018-06-04,881.8377081803173,883.7357151290724,858.088412806321,861.7384033203125,1529852
2018-06-05,861.3977817099691,862.8091232902958,835.3125274334521,840.9091796875,2948255
2018-06-06,837.161857979144,879.8911069583335,830.5432199410262,875.4624633789062,2854320
2018-06-07,878.0416649847914,882.5190221769948,860.6190798237918,863.4904174804688,2875636
2018-06-08,863.4904165636981,874.0510316576276,856.9204338647125,872.1043701171875,1672490
2018-06-11,873.0777349473524,889.6243586865999,872.1044041391614,879.2583618164062,2032601
2018-06-12,879.3557851446822,886.7044213213535,877.0684219589622,880.5724487304688,1426736
2018-06-13,882.5190467662129,902.0829720505498,880.8643725274994,893.6636962890625,2933810
2018-06-14,893.6637803286651,896.7783916504367,879.1611263061286,881.1077880859375,2004165
2018-06-15,886.5097319559757,892.4470858233065,874.5377743060541,879.3557739257812,2364375
2018-06-18,879.8911280230911,881.1077916403798,867.9191699104523,873.7591552734375,1309586
2018-06-19,872.1044537401574,872.5424645102348,862.3711451046646,865.2911376953125,1833168
2018-06-20,868.2110673880086,873.077721353188,857.0177632680959,864.6583862304688,1850681
2018-06-21,870.1577228798753,870.9363756273714,842.9044608657406,845.240478515625,1274479
2018-06-22,847.4791917464648,858.234485868784,836.0912088021382,854.146484375,2183928
2018-06-25,854.5844561258951,861.6897591985373,839.0111630757649,840.9578247070312,1217765
2018-06-26,840.860523622085,851.1778066058631,839.0111712913139,848.8905029296875,1801638
2018-06-27,848.7444569355629,856.0444379298481,843.8778029393727,846.4571533203125,2037781
2018-06-28,844.8511086600231,844.8511086600231,807.8645393868885,814.045166015625,9824968
2018-06-29,804.0198937255844,858.2830857086287,804.0198937255844,855.0711059570312,4960179
2018-07-02,859.5483637296101,882.7136831639428,846.9437780112399,873.467041015625,3353006
2018-07-03,866.4590969322467,878.7230413468203,860.2297559997471,869.3790893554688,2770123
2018-07-04,869.4277615301922,875.3650558140662,858.9644551361821,862.9064331054688,1104449
2018-07-05,846.408539280091,847.5278935944551,811.0279843095949,815.6513061523438,6128988
2018-07-06,815.6512142365187,825.8711876845897,791.3179441220642,807.52392578125,6884175
